Cruise,Station Name,Date,Month,Parameter,Result,Units
WQMAY19,F3,5/8/2019,MAY,CHLA,6.6,ppb
WQMAY19,15,5/8/2019,MAY,CHLA,4.2,ppb
WQMAY19,H4,5/8/2019,MAY,CHLA,4.3,ppb
WQMAY19,H6,5/8/2019,MAY,CHLA,4.1,ppb
WQMAY19,E1,5/8/2019,MAY,CHLA,5.9,ppb
WQMAY21,H6,5/4/2021,MAY,CHLA,4.9,ppb
WQMAY21,F3,5/4/2021,MAY,CHLA,19.1,ppb
WQMAY21,F2,5/4/2021,MAY,CHLA,2.9,ppb
WQMAY21,E1,5/4/2021,MAY,CHLA,5.7,ppb
WQMAY21,H4,5/4/2021,MAY,CHLA,2.9,ppb
WQMAY21,15,5/4/2021,MAY,CHLA,1.9,ppb
WQMAY21,D3,5/5/2021,MAY,CHLA,2.2,ppb
WQMAY21,09,5/5/2021,MAY,CHLA,1.9,ppb
WQMAY21,C1,5/5/2021,MAY,CHLA,2.1,ppb
WQMAY21,B3,5/5/2021,MAY,CHLA,2.8,ppb
WQMAY21,A4,5/5/2021,MAY,CHLA,2.3,ppb
WQMAY21,C2,5/5/2021,MAY,CHLA,1.7,ppb
WQMAY21,J2,5/6/2021,MAY,CHLA,1.2,ppb
WQMAY21,I2,5/6/2021,MAY,CHLA,2.1,ppb
WQMAY21,M3,5/6/2021,MAY,CHLA,1.2,ppb
WQMAY21,K2,5/6/2021,MAY,CHLA,1.4,ppb
WQMAY21,H2,5/6/2021,MAY,CHLA,3.4,ppb
WQMAY22,I2,5/4/2022,MAY,CHLA,4.1,ppb
WQMAY22,M3,5/4/2022,MAY,CHLA,1.3,ppb
WQMAY22,K2,5/4/2022,MAY,CHLA,2.2,ppb
WQMAY22,J2,5/4/2022,MAY,CHLA,1.7,ppb
WQMAY22,H2,5/4/2022,MAY,CHLA,2.8,ppb
WQMAY22,D3,5/5/2022,MAY,CHLA,1,ppb
WQMAY22,C1,5/5/2022,MAY,CHLA,3.1,ppb
WQMAY22,B3,5/5/2022,MAY,CHLA,3.3,ppb
WQMAY22,A4,5/5/2022,MAY,CHLA,9.6,ppb
WQMAY22,09,5/5/2022,MAY,CHLA,2.1,ppb
WQMAY22,C2,5/5/2022,MAY,CHLA,2,ppb
WQMAY22,E1,5/6/2022,MAY,CHLA,1.4,ppb
WQMAY22,F3,5/6/2022,MAY,CHLA,1.6,ppb
WQMAY22,H4,5/6/2022,MAY,CHLA,1.7,ppb
WQMAY22,H6,5/6/2022,MAY,CHLA,2.9,ppb
WQMAY22,15,5/6/2022,MAY,CHLA,2.2,ppb
WQMAY22,F2,5/6/2022,MAY,CHLA,2.2,ppb
WQMAY23,D3,5/4/2023,MAY,CHLA,3.3,ppb
WQMAY23,A4,5/4/2023,MAY,CHLA,7.1,ppb
WQMAY23,09,5/4/2023,MAY,CHLA,1.8,ppb
WQMAY23,C1,5/4/2023,MAY,CHLA,6.5,ppb
WQMAY23,B3,5/4/2023,MAY,CHLA,5,ppb
WQMAY23,C2,5/4/2023,MAY,CHLA,3.9,ppb
WQMAY23,15,5/5/2023,MAY,CHLA,3.2,ppb
WQMAY23,F2,5/5/2023,MAY,CHLA,2.8,ppb
WQMAY23,F3,5/5/2023,MAY,CHLA,0.8,ppb
WQMAY23,H4,5/5/2023,MAY,CHLA,2.2,ppb
WQMAY23,H6,5/5/2023,MAY,CHLA,1.7,ppb
WQMAY23,E1,5/5/2023,MAY,CHLA,2.3,ppb
WQMAY23,H2,5/8/2023,MAY,CHLA,3.8,ppb
WQMAY23,I2,5/8/2023,MAY,CHLA,1.7,ppb
WQMAY23,M3,5/8/2023,MAY,CHLA,1,ppb
WQMAY23,J2,5/8/2023,MAY,CHLA,1.9,ppb
WQMAY23,K2,5/8/2023,MAY,CHLA,2.1,ppb
WQMAY24,J2,5/2/2024,MAY,CHLA,1,ppb
WQMAY24,K2,5/2/2024,MAY,CHLA,0.4,ppb
WQMAY24,M3,5/2/2024,MAY,CHLA,1.4,ppb
WQMAY24,H2,5/2/2024,MAY,CHLA,2.8,ppb
WQMAY24,H4,5/2/2024,MAY,CHLA,1.5,ppb
WQMAY24,H6,5/2/2024,MAY,CHLA,1.6,ppb
WQMAY24,09,5/3/2024,MAY,CHLA,3.9,ppb
WQMAY24,C2,5/3/2024,MAY,CHLA,7.8,ppb
WQMAY24,A4,5/3/2024,MAY,CHLA,20.1,ppb
WQMAY24,D3,5/3/2024,MAY,CHLA,5.7,ppb
WQMAY24,B3,5/3/2024,MAY,CHLA,10.7,ppb
WQMAY24,C1,5/3/2024,MAY,CHLA,8.3,ppb
WQMAY24,I2,5/5/2024,MAY,CHLA,1.5,ppb
WQMAY24,F2,5/6/2024,MAY,CHLA,4.4,ppb
WQMAY24,F3,5/6/2024,MAY,CHLA,5.6,ppb
WQMAY24,15,5/6/2024,MAY,CHLA,7.8,ppb
WQMAY24,E1,5/6/2024,MAY,CHLA,6.6,ppb
WQNOV03,K2,11/3/2003,NOV,CHLA,2,ug/L
WQNOV03,J2,11/3/2003,NOV,CHLA,2.9,ug/L
WQNOV03,I2,11/3/2003,NOV,CHLA,9.7,ug/L
WQNOV03,M3,11/3/2003,NOV,CHLA,2.1,ug/L
WQNOV03,H2,11/3/2003,NOV,CHLA,7.7,ug/L
WQNOV03,H6,11/4/2003,NOV,CHLA,7.9,ug/L
WQNOV03,H4,11/4/2003,NOV,CHLA,8.8,ug/L
WQNOV03,D3,11/5/2003,NOV,CHLA,3,ug/L
WQNOV03,09,11/5/2003,NOV,CHLA,3.8,ug/L
WQNOV03,A4,11/5/2003,NOV,CHLA,4.7,ug/L
WQNOV03,B3,11/5/2003,NOV,CHLA,3.5,ug/L
WQNOV03,C1,11/5/2003,NOV,CHLA,3.4,ug/L
WQNOV03,C2,11/5/2003,NOV,CHLA,3.2,ug/L
WQNOV03,15,11/6/2003,NOV,CHLA,2.2,ug/L
WQNOV03,F2,11/6/2003,NOV,CHLA,3.9,ug/L
WQNOV03,E1,11/6/2003,NOV,CHLA,2.3,ug/L
WQNOV03,F3,11/6/2003,NOV,CHLA,3,ug/L
WQNOV05,H4,11/14/2005,NOV,CHLA,2.9,ug/L
WQNOV05,M3,11/14/2005,NOV,CHLA,1.9,ug/L
WQNOV05,I2,11/14/2005,NOV,CHLA,4.3,ug/L
WQNOV05,K2,11/14/2005,NOV,CHLA,2,ug/L
WQNOV05,J2,11/14/2005,NOV,CHLA,2,ug/L
WQNOV05,H6,11/14/2005,NOV,CHLA,2.7,ug/L
WQNOV05,F3,11/15/2005,NOV,CHLA,3.3,ug/L
WQNOV05,H2,11/15/2005,NOV,CHLA,3.8,ug/L
WQNOV05,15,11/15/2005,NOV,CHLA,5.5,ug/L
WQNOV05,F2,11/15/2005,NOV,CHLA,3,ug/L
WQNOV05,E1,11/15/2005,NOV,CHLA,2.1,ug/L
WQNOV05,A4,11/18/2005,NOV,CHLA,3.6,ug/L
WQNOV05,C1,11/18/2005,NOV,CHLA,3,ug/L
WQNOV05,D3,11/18/2005,NOV,CHLA,3.6,ug/L
WQNOV05,B3,11/18/2005,NOV,CHLA,6.1,ug/L
WQNOV05,C2,11/18/2005,NOV,CHLA,3.1,ug/L
WQNOV05,09,11/18/2005,NOV,CHLA,2.8,ug/L
WQNOV06,M3,11/6/2006,NOV,CHLA,2.906645,ug/L
WQNOV06,K2,11/6/2006,NOV,CHLA,3.218072,ug/L
WQNOV06,I2,11/7/2006,NOV,CHLA,2.231888,ug/L
WQNOV06,J2,11/7/2006,NOV,CHLA,4.593538,ug/L
WQNOV06,F2,11/7/2006,NOV,CHLA,3.996637,ug/L
WQNOV06,15,11/7/2006,NOV,CHLA,4.126398,ug/L
WQNOV06,H6,11/7/2006,NOV,CHLA,3.373785,ug/L
WQNOV06,H4,11/7/2006,NOV,CHLA,2.361649,ug/L
WQNOV06,H2,11/7/2006,NOV,CHLA,3.685211,ug/L
WQNOV06,F3,11/7/2006,NOV,CHLA,3.036406,ug/L
WQNOV06,E1,11/7/2006,NOV,CHLA,4.515681,ug/L
WQNOV06,A4,11/9/2006,NOV,CHLA,4.100446,ug/L
WQNOV06,C2,11/9/2006,NOV,CHLA,4.515681,ug/L
WQNOV06,C1,11/9/2006,NOV,CHLA,4.801155,ug/L
WQNOV06,B3,11/9/2006,NOV,CHLA,3.451641,ug/L
WQNOV06,D3,11/9/2006,NOV,CHLA,4.074494,ug/L
WQNOV06,09,11/9/2006,NOV,CHLA,3.840924,ug/L
WQNOV07,M3,11/8/2007,NOV,CHLA,2.1,ug/L
WQNOV07,K2,11/8/2007,NOV,CHLA,2.4,ug/L
WQNOV07,H2,11/8/2007,NOV,CHLA,3.7,ug/L
WQNOV07,H4,11/8/2007,NOV,CHLA,3.9,ug/L
WQNOV07,H6,11/8/2007,NOV,CHLA,3.6,ug/L
WQNOV07,I2,11/8/2007,NOV,CHLA,3.4,ug/L
WQNOV07,J2,11/8/2007,NOV,CHLA,3.9,ug/L
WQNOV07,15,11/9/2007,NOV,CHLA,4.1,ug/L
WQNOV07,F3,11/9/2007,NOV,CHLA,3.6,ug/L
WQNOV07,E1,11/9/2007,NOV,CHLA,3.9,ug/L
WQNOV07,F2,11/14/2007,NOV,CHLA,3.3,ug/L
WQNOV07,09,11/14/2007,NOV,CHLA,2.2,ug/L
WQNOV07,D3,11/14/2007,NOV,CHLA,3.7,ug/L
WQNOV07,B3,11/14/2007,NOV,CHLA,5.9,ug/L
WQNOV07,C2,11/14/2007,NOV,CHLA,3.7,ug/L
WQNOV07,C1,11/14/2007,NOV,CHLA,3.9,ug/L
WQNOV07,A4,11/14/2007,NOV,CHLA,5.1,ug/L
WQNOV08,H6,11/5/2008,NOV,CHLA,4.7,ug/L
WQNOV08,M3,11/5/2008,NOV,CHLA,1.2,ug/L
WQNOV08,K2,11/5/2008,NOV,CHLA,2.5,ug/L
WQNOV08,J2,11/5/2008,NOV,CHLA,1.7,ug/L
WQNOV08,H2,11/5/2008,NOV,CHLA,6.9,ug/L
WQNOV08,I2,11/5/2008,NOV,CHLA,5,ug/L
WQNOV08,09,11/7/2008,NOV,CHLA,5.4,ug/L
WQNOV08,C1,11/7/2008,NOV,CHLA,5.2,ug/L
WQNOV08,A4,11/7/2008,NOV,CHLA,2.9,ug/L
WQNOV08,C2,11/7/2008,NOV,CHLA,3.5,ug/L
WQNOV08,D3,11/7/2008,NOV,CHLA,4.5,ug/L
WQNOV08,B3,11/7/2008,NOV,CHLA,4.6,ug/L
WQNOV08,15,11/12/2008,NOV,CHLA,4.3,ug/L
WQNOV08,E1,11/12/2008,NOV,CHLA,4.2,ug/L
WQNOV08,F2,11/12/2008,NOV,CHLA,3.4,ug/L
WQNOV08,F3,11/12/2008,NOV,CHLA,4.3,ug/L
WQNOV08,H4,11/12/2008,NOV,CHLA,3.8,ug/L
WQNOV09,J2,11/3/2009,NOV,CHLA,3.4,ug/L
WQNOV09,I2,11/3/2009,NOV,CHLA,1.8,ug/L
WQNOV09,H2,11/3/2009,NOV,CHLA,5.8,ug/L
WQNOV09,K2,11/3/2009,NOV,CHLA,2.5,ug/L
WQNOV09,M3,11/3/2009,NOV,CHLA,3,ug/L
WQNOV09,C2,11/4/2009,NOV,CHLA,4.1,ug/L
WQNOV09,A4,11/4/2009,NOV,CHLA,2.6,ug/L
WQNOV09,C1,11/4/2009,NOV,CHLA,5.6,ug/L
WQNOV09,D3,11/4/2009,NOV,CHLA,5.8,ug/L
WQNOV09,B3,11/4/2009,NOV,CHLA,3.3,ug/L
WQNOV09,09,11/4/2009,NOV,CHLA,4.5,ug/L
WQNOV09,E1,11/5/2009,NOV,CHLA,6.4,ug/L
WQNOV09,H4,11/5/2009,NOV,CHLA,8.2,ug/L
WQNOV09,15,11/5/2009,NOV,CHLA,8.1,ug/L
WQNOV09,F3,11/5/2009,NOV,CHLA,6.2,ug/L
WQNOV09,F2,11/5/2009,NOV,CHLA,7.5,ug/L
WQNOV09,H6,11/5/2009,NOV,CHLA,3.8,ug/L
WQNOV10,C1,11/1/2010,NOV,CHLA,3,ug/L
WQNOV10,B3,11/1/2010,NOV,CHLA,4.3,ug/L
WQNOV10,C2,11/1/2010,NOV,CHLA,2.3,ug/L
WQNOV10,D3,11/1/2010,NOV,CHLA,1.8,ug/L
WQNOV10,A4,11/1/2010,NOV,CHLA,2.3,ug/L
WQNOV10,09,11/1/2010,NOV,CHLA,2.4,ug/L
WQNOV10,H4,11/3/2010,NOV,CHLA,3.2,ug/L
WQNOV10,J2,11/3/2010,NOV,CHLA,2.2,ug/L
WQNOV10,H6,11/3/2010,NOV,CHLA,1.6,ug/L
WQNOV10,I2,11/3/2010,NOV,CHLA,2.7,ug/L
WQNOV10,H2,11/3/2010,NOV,CHLA,4.9,ug/L
WQNOV10,E1,11/5/2010,NOV,CHLA,2,ug/L
WQNOV10,F3,11/5/2010,NOV,CHLA,1.7,ug/L
WQNOV10,F2,11/5/2010,NOV,CHLA,5.4,ug/L
WQNOV10,15,11/5/2010,NOV,CHLA,2.4,ug/L
WQNOV11,K2,11/7/2011,NOV,CHLA,3,ug/L
WQNOV11,M3,11/7/2011,NOV,CHLA,3.1,ug/L
WQNOV11,J2,11/8/2011,NOV,CHLA,3.4,ug/L
WQNOV11,H6,11/8/2011,NOV,CHLA,3.8,ug/L
WQNOV11,I2,11/8/2011,NOV,CHLA,3.4,ug/L
WQNOV11,H4,11/8/2011,NOV,CHLA,3.5,ug/L
WQNOV11,H2,11/8/2011,NOV,CHLA,3.6,ug/L
WQNOV11,B3,11/9/2011,NOV,CHLA,7.4,ug/L
WQNOV11,A4,11/9/2011,NOV,CHLA,5.2,ug/L
WQNOV11,09,11/9/2011,NOV,CHLA,3.9,ug/L
WQNOV11,C1,11/9/2011,NOV,CHLA,8.6,ug/L
WQNOV11,D3,11/9/2011,NOV,CHLA,5.6,ug/L
WQNOV11,C2,11/9/2011,NOV,CHLA,4.4,ug/L
WQNOV11,E1,11/9/2011,NOV,CHLA,3.8,ug/L
WQNOV11,15,11/14/2011,NOV,CHLA,7.4,ug/L
WQNOV11,F2,11/14/2011,NOV,CHLA,4.3,ug/L
WQNOV11,F3,11/14/2011,NOV,CHLA,4,ug/L
WQNOV12,H2,11/13/2012,NOV,CHLA,1.13,ug/L
WQNOV12,M3,11/13/2012,NOV,CHLA,0.98,ug/L
WQNOV12,K2,11/13/2012,NOV,CHLA,0.69,ug/L
WQNOV12,J2,11/13/2012,NOV,CHLA,3.59,ug/L
WQNOV12,I2,11/13/2012,NOV,CHLA,1.05,ug/L
WQNOV12,C1,11/14/2012,NOV,CHLA,1.2,ug/L
WQNOV12,09,11/14/2012,NOV,CHLA,0.77,ug/L
WQNOV12,D3,11/14/2012,NOV,CHLA,1.12,ug/L
WQNOV12,A4,11/14/2012,NOV,CHLA,1.12,ug/L
WQNOV12,B3,11/14/2012,NOV,CHLA,1.42,ug/L
WQNOV12,C2,11/14/2012,NOV,CHLA,1.17,ug/L
WQNOV12,15,11/15/2012,NOV,CHLA,1.32,ug/L
WQNOV12,H4,11/15/2012,NOV,CHLA,0.87,ug/L
WQNOV12,H6,11/15/2012,NOV,CHLA,1.4,ug/L
WQNOV12,F3,11/15/2012,NOV,CHLA,1.08,ug/L
WQNOV12,E1,11/15/2012,NOV,CHLA,0.79,ug/L
WQNOV12,F2,11/15/2012,NOV,CHLA,0.9,ug/L
WQNOV13,K2,11/4/2013,NOV,CHLA,2.5,ppb
WQNOV13,H2,11/4/2013,NOV,CHLA,5.7,ppb
WQNOV13,H6,11/4/2013,NOV,CHLA,2.3,ppb
WQNOV13,J2,11/4/2013,NOV,CHLA,2.9,ppb
WQNOV13,M3,11/4/2013,NOV,CHLA,1.5,ppb
WQNOV13,I2,11/4/2013,NOV,CHLA,2.1,ppb
WQNOV13,D3,11/5/2013,NOV,CHLA,2.7,ppb
WQNOV13,C2,11/5/2013,NOV,CHLA,3.1,ppb
WQNOV13,C1,11/5/2013,NOV,CHLA,5.8,ppb
WQNOV13,B3,11/5/2013,NOV,CHLA,5.7,ppb
WQNOV13,A4,11/5/2013,NOV,CHLA,,ppb
WQNOV13,09,11/5/2013,NOV,CHLA,2.9,ppb
WQNOV13,E1,11/6/2013,NOV,CHLA,2.7,ppb
WQNOV13,H4,11/6/2013,NOV,CHLA,3.1,ppb
WQNOV13,15,11/6/2013,NOV,CHLA,5.8,ppb
WQNOV13,F2,11/6/2013,NOV,CHLA,2.5,ppb
WQNOV13,F3,11/6/2013,NOV,CHLA,2.4,ppb
WQNOV14,J2,11/6/2014,NOV,CHLA,1.5,ppb
WQNOV14,H2,11/6/2014,NOV,CHLA,1.4,ppb
WQNOV14,K2,11/6/2014,NOV,CHLA,1.1,ppb
WQNOV14,I2,11/6/2014,NOV,CHLA,1.1,ppb
WQNOV14,M3,11/6/2014,NOV,CHLA,1.1,ppb
WQNOV14,B3,11/10/2014,NOV,CHLA,1.6,ppb
WQNOV14,A4,11/10/2014,NOV,CHLA,1.3,ppb
WQNOV14,09,11/10/2014,NOV,CHLA,0.9,ppb
WQNOV14,C2,11/10/2014,NOV,CHLA,0.9,ppb
WQNOV14,E1,11/10/2014,NOV,CHLA,1,ppb
WQNOV14,D3,11/10/2014,NOV,CHLA,1.1,ppb
WQNOV14,C1,11/10/2014,NOV,CHLA,1.1,ppb
WQNOV14,H6,11/12/2014,NOV,CHLA,2.4,ppb
WQNOV14,H4,11/12/2014,NOV,CHLA,3.6,ppb
WQNOV14,15,11/12/2014,NOV,CHLA,1.6,ppb
WQNOV14,F3,11/12/2014,NOV,CHLA,2.2,ppb
WQNOV14,F2,11/12/2014,NOV,CHLA,1.4,ppb
WQNOV15,M3,11/6/2015,NOV,CHLA,0.8,ppb
WQNOV15,H2,11/6/2015,NOV,CHLA,2.4,ppb
WQNOV15,I2,11/6/2015,NOV,CHLA,4.7,ppb
WQNOV15,J2,11/6/2015,NOV,CHLA,0.9,ppb
WQNOV15,K2,11/6/2015,NOV,CHLA,0.8,ppb
WQNOV15,C2,11/9/2015,NOV,CHLA,2.3,ppb
WQNOV15,D3,11/9/2015,NOV,CHLA,3.7,ppb
WQNOV15,A4,11/9/2015,NOV,CHLA,2.7,ppb
WQNOV15,C1,11/9/2015,NOV,CHLA,4,ppb
WQNOV15,09,11/9/2015,NOV,CHLA,2,ppb
WQNOV15,B3,11/9/2015,NOV,CHLA,2.4,ppb
WQNOV15,E1,11/9/2015,NOV,CHLA,2.3,ppb
WQNOV15,F2,11/10/2015,NOV,CHLA,1.8,ppb
WQNOV15,F3,11/10/2015,NOV,CHLA,2.4,ppb
WQNOV15,H4,11/10/2015,NOV,CHLA,1.1,ppb
WQNOV15,H6,11/10/2015,NOV,CHLA,3.1,ppb
WQNOV15,15,11/10/2015,NOV,CHLA,1.7,ppb
WQNOV16,K2,11/7/2016,NOV,CHLA,2.7,ppb
WQNOV16,H2,11/7/2016,NOV,CHLA,6.4,ppb
WQNOV16,J2,11/7/2016,NOV,CHLA,3.5,ppb
WQNOV16,M3,11/7/2016,NOV,CHLA,2.3,ppb
WQNOV16,I2,11/7/2016,NOV,CHLA,3.5,ppb
WQNOV16,F3,11/8/2016,NOV,CHLA,3,ppb
WQNOV16,H4,11/8/2016,NOV,CHLA,5.6,ppb
WQNOV16,H6,11/8/2016,NOV,CHLA,3.1,ppb
WQNOV16,15,11/8/2016,NOV,CHLA,9.5,ppb
WQNOV16,E1,11/8/2016,NOV,CHLA,4.6,ppb
WQNOV16,F2,11/8/2016,NOV,CHLA,6.1,ppb
WQNOV16,09,11/9/2016,NOV,CHLA,3.9,ppb
WQNOV16,B3,11/9/2016,NOV,CHLA,10.1,ppb
WQNOV16,C1,11/9/2016,NOV,CHLA,10.7,ppb
WQNOV16,C2,11/9/2016,NOV,CHLA,5.8,ppb
WQNOV16,D3,11/9/2016,NOV,CHLA,5.8,ppb
WQNOV16,A4,11/9/2016,NOV,CHLA,20.8,ppb
WQNOV17,K2,11/6/2017,NOV,CHLA,1.4,ppb
WQNOV17,M3,11/6/2017,NOV,CHLA,0.9,ppb
WQNOV17,I2,11/9/2017,NOV,CHLA,0.9,ppb
WQNOV17,H2,11/9/2017,NOV,CHLA,2.2,ppb
WQNOV17,H6,11/9/2017,NOV,CHLA,1.5,ppb
WQNOV17,J2,11/9/2017,NOV,CHLA,1.2,ppb
WQNOV17,H4,11/9/2017,NOV,CHLA,1,ppb
WQNOV17,C2,11/13/2017,NOV,CHLA,1.7,ppb
WQNOV17,09,11/13/2017,NOV,CHLA,2.6,ppb
WQNOV17,D3,11/13/2017,NOV,CHLA,1.7,ppb
WQNOV17,C1,11/13/2017,NOV,CHLA,0.8,ppb
WQNOV17,B3,11/13/2017,NOV,CHLA,1.8,ppb
WQNOV17,A4,11/13/2017,NOV,CHLA,1.9,ppb
WQNOV17,15,11/14/2017,NOV,CHLA,3.2,ppb
WQNOV17,E1,11/14/2017,NOV,CHLA,1.6,ppb
WQNOV17,F3,11/14/2017,NOV,CHLA,1.1,ppb
WQNOV17,F2,11/14/2017,NOV,CHLA,3.6,ppb
WQNOV18,M3,11/5/2018,NOV,CHLA,2.4,ppb
WQNOV18,K2,11/5/2018,NOV,CHLA,2.9,ppb
WQNOV18,09,11/6/2018,NOV,CHLA,5.2,ppb
WQNOV18,D3,11/6/2018,NOV,CHLA,4.3,ppb
WQNOV18,C2,11/6/2018,NOV,CHLA,3.7,ppb
WQNOV18,C1,11/6/2018,NOV,CHLA,4.6,ppb
WQNOV18,B3,11/6/2018,NOV,CHLA,3.6,ppb
WQNOV18,A4,11/6/2018,NOV,CHLA,4,ppb
WQNOV18,15,11/7/2018,NOV,CHLA,4.1,ppb
WQNOV18,F2,11/7/2018,NOV,CHLA,3.4,ppb
WQNOV18,F3,11/7/2018,NOV,CHLA,3.5,ppb
WQNOV18,E1,11/7/2018,NOV,CHLA,3.6,ppb
WQNOV18,H6,11/8/2018,NOV,CHLA,3.9,ppb
WQNOV18,H2,11/8/2018,NOV,CHLA,3.4,ppb
WQNOV18,H4,11/8/2018,NOV,CHLA,3.6,ppb
WQNOV18,I2,11/8/2018,NOV,CHLA,3.7,ppb
WQNOV18,J2,11/8/2018,NOV,CHLA,2,ppb
WQNOV19,J2,11/4/2019,NOV,CHLA,2.4,ppb
WQNOV19,H4,11/4/2019,NOV,CHLA,5.3,ppb
WQNOV19,H6,11/4/2019,NOV,CHLA,4.5,ppb
WQNOV19,I2,11/4/2019,NOV,CHLA,2.4,ppb
WQNOV19,K2,11/4/2019,NOV,CHLA,2.1,ppb
WQNOV19,H2,11/4/2019,NOV,CHLA,3.5,ppb
WQNOV19,M3,11/4/2019,NOV,CHLA,2.5,ppb
WQNOV19,D3,11/5/2019,NOV,CHLA,7.1,ppb
WQNOV19,C2,11/5/2019,NOV,CHLA,7.9,ppb
WQNOV19,09,11/5/2019,NOV,CHLA,3.8,ppb
WQNOV19,A4,11/5/2019,NOV,CHLA,7.1,ppb
WQNOV19,B3,11/5/2019,NOV,CHLA,9,ppb
WQNOV19,C1,11/5/2019,NOV,CHLA,10.5,ppb
WQNOV19,E1,11/6/2019,NOV,CHLA,4.2,ppb
WQNOV19,F3,11/6/2019,NOV,CHLA,3,ppb
WQNOV19,F2,11/6/2019,NOV,CHLA,4.3,ppb
WQNOV19,15,11/6/2019,NOV,CHLA,4.3,ppb
WQNOV20,E1,11/4/2020,NOV,CHLA,1.9,ppb
WQNOV20,D3,11/4/2020,NOV,CHLA,2.4,ppb
WQNOV20,15,11/4/2020,NOV,CHLA,2.4,ppb
WQNOV20,09,11/4/2020,NOV,CHLA,1.7,ppb
WQNOV20,H2,11/5/2020,NOV,CHLA,2.8,ppb
WQNOV20,F2,11/5/2020,NOV,CHLA,2.1,ppb
WQNOV20,H4,11/5/2020,NOV,CHLA,2.2,ppb
WQNOV20,F3,11/5/2020,NOV,CHLA,2.1,ppb
WQNOV20,H6,11/5/2020,NOV,CHLA,1.5,ppb
WQNOV20,A4,11/6/2020,NOV,CHLA,3.1,ppb
WQNOV20,B3,11/6/2020,NOV,CHLA,5.4,ppb
WQNOV20,C1,11/6/2020,NOV,CHLA,4,ppb
WQNOV20,C2,11/6/2020,NOV,CHLA,2.9,ppb
WQNOV20,I2,11/9/2020,NOV,CHLA,3,ppb
WQNOV20,M3,11/9/2020,NOV,CHLA,1.9,ppb
WQNOV20,J2,11/9/2020,NOV,CHLA,2.4,ppb
WQNOV20,K2,11/9/2020,NOV,CHLA,1.8,ppb
WQNOV21,J2,11/4/2021,NOV,CHLA,2.4,ppb
WQNOV21,K2,11/4/2021,NOV,CHLA,3.3,ppb
WQNOV21,I2,11/4/2021,NOV,CHLA,5,ppb
WQNOV21,H2,11/4/2021,NOV,CHLA,5.1,ppb
WQNOV21,M3,11/4/2021,NOV,CHLA,2.3,ppb
WQNOV21,D3,11/8/2021,NOV,CHLA,4.1,ppb
WQNOV21,A4,11/8/2021,NOV,CHLA,7.8,ppb
WQNOV21,B3,11/8/2021,NOV,CHLA,7.9,ppb
WQNOV21,C1,11/8/2021,NOV,CHLA,5.7,ppb
WQNOV21,C2,11/8/2021,NOV,CHLA,5.1,ppb
WQNOV21,09,11/8/2021,NOV,CHLA,5.1,ppb
WQNOV21,E1,11/9/2021,NOV,CHLA,5,ppb
WQNOV21,H4,11/9/2021,NOV,CHLA,5,ppb
WQNOV21,F2,11/9/2021,NOV,CHLA,3.6,ppb
WQNOV21,F3,11/9/2021,NOV,CHLA,7.9,ppb
WQNOV21,H6,11/9/2021,NOV,CHLA,6.6,ppb
WQNOV21,15,11/9/2021,NOV,CHLA,7.6,ppb
WQNOV22,M3,11/7/2022,NOV,CHLA,1.7,ppb
WQNOV22,K2,11/7/2022,NOV,CHLA,3.4,ppb
WQNOV22,J2,11/7/2022,NOV,CHLA,5.4,ppb
WQNOV22,I2,11/7/2022,NOV,CHLA,1.9,ppb
WQNOV22,H2,11/7/2022,NOV,CHLA,3.3,ppb
WQNOV22,F2,11/8/2022,NOV,CHLA,1.4,ppb
WQNOV22,C1,11/9/2022,NOV,CHLA,4.1,ppb
WQNOV22,09,11/9/2022,NOV,CHLA,1.3,ppb
WQNOV22,B3,11/9/2022,NOV,CHLA,3.4,ppb
WQNOV22,A4,11/9/2022,NOV,CHLA,4.6,ppb
WQNOV22,D3,11/9/2022,NOV,CHLA,1,ppb
WQNOV22,C2,11/9/2022,NOV,CHLA,1.8,ppb
WQNOV22,H4,11/10/2022,NOV,CHLA,1,ppb
WQNOV22,H6,11/10/2022,NOV,CHLA,2.6,ppb
WQNOV22,F3,11/10/2022,NOV,CHLA,1.3,ppb
WQNOV22,15,11/10/2022,NOV,CHLA,2.7,ppb
WQNOV22,E1,11/10/2022,NOV,CHLA,1.6,ppb
WQNOV23,I2,11/7/2023,NOV,CHLA,0.8,ppb
WQNOV23,M3,11/7/2023,NOV,CHLA,1.4,ppb
WQNOV23,J2,11/7/2023,NOV,CHLA,0.8,ppb
WQNOV23,K2,11/7/2023,NOV,CHLA,1.4,ppb
WQNOV23,D3,11/8/2023,NOV,CHLA,1.7,ppb
WQNOV23,C1,11/8/2023,NOV,CHLA,2.5,ppb
WQNOV23,B3,11/8/2023,NOV,CHLA,3.5,ppb
WQNOV23,09,11/8/2023,NOV,CHLA,1.1,ppb
WQNOV23,C2,11/8/2023,NOV,CHLA,1.4,ppb
WQNOV23,A4,11/8/2023,NOV,CHLA,2,ppb
WQNOV23,E1,11/9/2023,NOV,CHLA,1.4,ppb
WQNOV23,F2,11/9/2023,NOV,CHLA,2.3,ppb
WQNOV23,F3,11/9/2023,NOV,CHLA,1.1,ppb
WQNOV23,15,11/9/2023,NOV,CHLA,4.8,ppb
WQNOV23,H4,11/9/2023,NOV,CHLA,2.2,ppb
